"typeID","typeName","manufacture","group_level1","group_level2","group_level3","group_level4","group_level5","group_level6","group_level7"
36716,"Crow Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Caldari",NULL,NULL
36717,"Raptor Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Caldari",NULL,NULL
36720,"Flycatcher Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Interdictors","Caldari",NULL,NULL
36725,"Cerberus Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Caldari",NULL,NULL
36726,"Eagle Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Caldari",NULL,NULL
36727,"Onyx Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Interdiction Cruisers","Caldari",NULL,NULL
36728,"Basilisk Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Logistics","Caldari",NULL,NULL
36729,"Falcon Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Caldari",NULL,NULL
36730,"Rook Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Caldari",NULL,NULL
36734,"Nighthawk Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Caldari",NULL,NULL
36735,"Vulture Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Caldari",NULL,NULL
36739,"Widow Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Black Ops","Caldari",NULL,NULL
36740,"Golem Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Marauders","Caldari",NULL,NULL
36747,"Crane Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Caldari",NULL,NULL
36748,"Bustard Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Caldari",NULL,NULL
36757,"Jaguar Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Minmatar",NULL,NULL
36758,"Wolf Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Minmatar",NULL,NULL
36759,"Cheetah Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Minmatar",NULL,NULL
36760,"Hound Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Minmatar",NULL,NULL
36761,"Hyena Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Electronic Attack Frigates","Minmatar",NULL,NULL
36762,"Claw Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Minmatar",NULL,NULL
36763,"Stiletto Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Minmatar",NULL,NULL
36766,"Sabre Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Interdictors","Minmatar",NULL,NULL
36771,"Muninn Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Minmatar",NULL,NULL
36772,"Vagabond Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Minmatar",NULL,NULL
36773,"Broadsword Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Interdiction Cruisers","Minmatar",NULL,NULL
36774,"Scimitar Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Logistics","Minmatar",NULL,NULL
36775,"Huginn Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Minmatar",NULL,NULL
36776,"Rapier Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Minmatar",NULL,NULL
36780,"Claymore Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Minmatar",NULL,NULL
36781,"Sleipnir Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Minmatar",NULL,NULL
36785,"Panther Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Black Ops","Minmatar",NULL,NULL
36786,"Vargur Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Marauders","Minmatar",NULL,NULL
36794,"Prowler Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Minmatar",NULL,NULL
36795,"Mastodon Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Minmatar",NULL,NULL
36804,"Jaguar Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Minmatar",NULL,NULL
36805,"Wolf Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Minmatar",NULL,NULL
36806,"Cheetah Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Minmatar",NULL,NULL
36807,"Hound Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Minmatar",NULL,NULL
36808,"Hyena Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Electronic Attack Frigates","Minmatar",NULL,NULL
36809,"Claw Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Minmatar",NULL,NULL
36810,"Stiletto Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Minmatar",NULL,NULL
36813,"Sabre Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Interdictors","Minmatar",NULL,NULL
36818,"Muninn Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Minmatar",NULL,NULL
36819,"Vagabond Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Minmatar",NULL,NULL
36820,"Broadsword Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Interdiction Cruisers","Minmatar",NULL,NULL
36821,"Scimitar Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Logistics","Minmatar",NULL,NULL
36822,"Huginn Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Minmatar",NULL,NULL
36823,"Rapier Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Minmatar",NULL,NULL
36827,"Claymore Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Minmatar",NULL,NULL
36828,"Sleipnir Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Minmatar",NULL,NULL
36832,"Panther Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Black Ops","Minmatar",NULL,NULL
36833,"Vargur Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Marauders","Minmatar",NULL,NULL
36841,"Prowler Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Minmatar",NULL,NULL
36842,"Mastodon Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Minmatar",NULL,NULL
36953,"Structure Electromagnetic Sensor Blueprint","NG","Blueprints","Manufacture & Research","Components","Outpost Components","Station Components",NULL,NULL
36954,"Structure Acceleration Coils Blueprint","NG","Blueprints","Manufacture & Research","Components","Outpost Components","Station Components",NULL,NULL
36955,"Structure Advertisement Nexus Blueprint","NG","Blueprints","Manufacture & Research","Components","Outpost Components","Station Components",NULL,NULL
37289,"Capital Ceiling Cat Launcher ABLE","NG","Ship Equipment","Turrets & Bays","Projectile Turrets","Autocannons","Extra Large",NULL,NULL
37290,"Capital Grumpy Cat Launcher ABLE","NG","Ship Equipment","Turrets & Bays","Energy Turrets","Pulse Lasers","Extra Large",NULL,NULL
37291,"Capital Keyboard Cat Launcher ABLE","NG","Ship Equipment","Turrets & Bays","Hybrid Turrets","Blasters","Extra Large",NULL,NULL
37296,"Capital Grumpy Cat Launcher BAKER","NG","Ship Equipment","Turrets & Bays","Energy Turrets","Pulse Lasers","Extra Large",NULL,NULL
37297,"Capital Grumpy Cat Launcher CHARLIE","NG","Ship Equipment","Turrets & Bays","Energy Turrets","Pulse Lasers","Extra Large",NULL,NULL
37298,"Capital Grumpy Cat Launcher DOG","NG","Ship Equipment","Turrets & Bays","Energy Turrets","Pulse Lasers","Extra Large",NULL,NULL
37299,"Capital Grumpy Cat Launcher EASY","NG","Ship Equipment","Turrets & Bays","Energy Turrets","Pulse Lasers","Extra Large",NULL,NULL
37300,"Capital Keyboard Cat Launcher BAKER","NG","Ship Equipment","Turrets & Bays","Hybrid Turrets","Blasters","Extra Large",NULL,NULL
37301,"Capital Keyboard Cat Launcher CHARLIE","NG","Ship Equipment","Turrets & Bays","Hybrid Turrets","Blasters","Extra Large",NULL,NULL
37302,"Capital Keyboard Cat Launcher DOG","NG","Ship Equipment","Turrets & Bays","Hybrid Turrets","Blasters","Extra Large",NULL,NULL
37303,"Capital Keyboard Cat Launcher EASY","NG","Ship Equipment","Turrets & Bays","Hybrid Turrets","Blasters","Extra Large",NULL,NULL
37304,"Capital Ceiling Cat Launcher BAKER","NG","Ship Equipment","Turrets & Bays","Projectile Turrets","Autocannons","Extra Large",NULL,NULL
37305,"Capital Ceiling Cat Launcher CHARLIE","NG","Ship Equipment","Turrets & Bays","Projectile Turrets","Autocannons","Extra Large",NULL,NULL
37306,"Capital Ceiling Cat Launcher DOG","NG","Ship Equipment","Turrets & Bays","Projectile Turrets","Autocannons","Extra Large",NULL,NULL
37307,"Capital Ceiling Cat Launcher EASY","NG","Ship Equipment","Turrets & Bays","Projectile Turrets","Autocannons","Extra Large",NULL,NULL
37457,"Deacon","OK","Ships","Frigates","Advanced Frigates","Logistics Frigates","Amarr",NULL,NULL
37458,"Kirin","OK","Ships","Frigates","Advanced Frigates","Logistics Frigates","Caldari",NULL,NULL
37459,"Thalia","OK","Ships","Frigates","Advanced Frigates","Logistics Frigates","Gallente",NULL,NULL
37460,"Scalpel","OK","Ships","Frigates","Advanced Frigates","Logistics Frigates","Minmatar",NULL,NULL
37480,"Bifrost","OK","Ships","Destroyers","Advanced Destroyers","Command Destroyers","Minmatar",NULL,NULL
37481,"Pontifex","OK","Ships","Destroyers","Advanced Destroyers","Command Destroyers","Amarr",NULL,NULL
37482,"Stork","OK","Ships","Destroyers","Advanced Destroyers","Command Destroyers","Caldari",NULL,NULL
37483,"Magus","OK","Ships","Destroyers","Advanced Destroyers","Command Destroyers","Gallente",NULL,NULL
37490,"Retribution Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Amarr",NULL,NULL
37491,"Vengeance Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Amarr",NULL,NULL
37492,"Anathema Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Amarr",NULL,NULL
37493,"Purifier Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Amarr",NULL,NULL
37494,"Sentinel Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Electronic Attack Frigates","Amarr",NULL,NULL
37495,"Crusader Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Amarr",NULL,NULL
37496,"Malediction Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Amarr",NULL,NULL
37499,"Heretic Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Interdictors","Amarr",NULL,NULL
37504,"Sacrilege Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Amarr",NULL,NULL
37505,"Zealot Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Amarr",NULL,NULL
37506,"Devoter Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Interdiction Cruisers","Amarr",NULL,NULL
37507,"Guardian Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Logistics","Amarr",NULL,NULL
37508,"Curse Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Amarr",NULL,NULL
37509,"Pilgrim Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Amarr",NULL,NULL
37513,"Absolution Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Amarr",NULL,NULL
37514,"Damnation Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Amarr",NULL,NULL
37518,"Redeemer Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Black Ops","Amarr",NULL,NULL
37519,"Paladin Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Marauders","Amarr",NULL,NULL
37526,"Prorator Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Amarr",NULL,NULL
37527,"Impel Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Amarr",NULL,NULL
37553,"Enyo Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Gallente",NULL,NULL
37554,"Ishkur Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Gallente",NULL,NULL
37555,"Helios Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Gallente",NULL,NULL
37556,"Nemesis Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Gallente",NULL,NULL
37557,"Keres Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Electronic Attack Frigates","Gallente",NULL,NULL
37558,"Ares Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Gallente",NULL,NULL
37559,"Taranis Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Interceptors","Gallente",NULL,NULL
37562,"Eris Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Interdictors","Gallente",NULL,NULL
37567,"Deimos Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Gallente",NULL,NULL
37568,"Ishtar Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Assault Cruisers","Gallente",NULL,NULL
37569,"Phobos Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Heavy Interdiction Cruisers","Gallente",NULL,NULL
37570,"Oneiros Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Logistics","Gallente",NULL,NULL
37571,"Arazu Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Gallente",NULL,NULL
37572,"Lachesis Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Cruisers","Advanced Cruisers","Recon Ships","Gallente",NULL,NULL
37576,"Astarte Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Gallente",NULL,NULL
37577,"Eos Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Battlecruisers","Advanced Battlecruisers","Command Ships","Gallente",NULL,NULL
37581,"Sin Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Black Ops","Gallente",NULL,NULL
37582,"Kronos Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Battleships","Advanced Battleships","Marauders","Gallente",NULL,NULL
37592,"Viator Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Gallente",NULL,NULL
37593,"Occator Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Industrial Ships","Advanced Industrial Ships","Transport Ships","Gallente",NULL,NULL
40319,"Pontifex Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Command Destroyers","Amarr",NULL,NULL
40320,"Deacon Raata Sunset SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Logistics Frigates","Amarr",NULL,NULL
40321,"Kirin Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Logistics Frigates","Caldari",NULL,NULL
40322,"Stork Blue Tiger SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Command Destroyers","Caldari",NULL,NULL
40323,"Thalia Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Logistics Frigates","Gallente",NULL,NULL
40324,"Magus Valimor Legacy SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Command Destroyers","Gallente",NULL,NULL
40325,"Scalpel Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Logistics Frigates","Minmatar",NULL,NULL
40326,"Bifrost Valklear Glory SKIN (Permanent)","NG","Ship SKINs","Destroyers","Advanced Destroyers","Command Destroyers","Minmatar",NULL,NULL
40473,"Jaguar Tronhadar Ink SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Minmatar",NULL,NULL
40474,"Wolf Tronhadar Ink SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Assault Frigates","Minmatar",NULL,NULL
40475,"Cheetah Tronhadar Ink SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Minmatar",NULL,NULL
40476,"Hound Tronhadar Ink SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Covert Ops","Minmatar",NULL,NULL
40477,"Hyena Tronhadar Ink SKIN (Permanent)","NG","Ship SKINs","Frigates","Advanced Frigates","Electronic Attack Frigates","Minmatar",NULL,NULL
